path,label,split
garbage-classification/garbage_classification/clothes/clothes1477.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes288.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00728.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes3392.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00863.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01496.jpg,3,train
garbage-classification/garbage_classification/clothes/clothes4102.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes5085.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02477.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_04076.jpg,0,train
garbage-classification/garbage_classification/shoes/shoes565.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes2526.jpg,8,train
garbage-classification/garbage_classification/brown-glass/brown-glass261.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes5183.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_01739.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01499.jpg,2,train
garbage-classification/garbage_classification/battery/battery203.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes615.jpg,8,train
garbage-classification/garbage_classification/paper/paper939.jpg,1,train
garbage-classification/garbage_classification/biological/biological69.jpg,7,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01826.jpg,2,train
garbage-classification/garbage_classification/battery/battery467.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes2848.jpg,8,train
garbage-classification/garbage_classification/white-glass/white-glass5.jpg,0,train
garbage-classification/garbage_classification/brown-glass/brown-glass271.jpg,0,train
garbage-classification/garbage_classification/shoes/shoes543.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes2190.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02644.jpg,2,train
garbage-classification/garbage_classification/biological/biological925.jpg,7,train
garbage-classification/garbage_classification/plastic/plastic794.jpg,3,train
garbage-classification/garbage_classification/white-glass/white-glass198.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_00407.jpg,3,train
garbage-classification/garbage_classification/metal/metal584.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00747.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_01283.jpg,1,train
garbage-classification/garbage_classification/paper/paper315.jpg,1,train
garbage-classification/garbage_classification/cardboard/cardboard122.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01176.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03464.jpg,0,train
garbage-classification/garbage_classification/paper/paper61.jpg,1,train
garbage-classification/garbage_classification/metal/metal405.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes509.jpg,8,train
garbage-classification/garbage_classification/shoes/shoes548.jpg,8,train
garbage-classification/garbage_classification/plastic/plastic746.jpg,3,train
garbage-classification/garbage_classification/shoes/shoes1447.jpg,8,train
garbage-classification/garbage_classification/battery/battery907.jpg,6,train
garbage-classification/garbage_classification/biological/biological225.jpg,7,train
garbage-classification/garbage_classification/clothes/clothes1227.jpg,8,train
garbage-classification/garbage_classification/green-glass/green-glass187.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02893.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01079.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_00417.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01242.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02900.jpg,3,train
garbage-classification/garbage_classification/metal/metal573.jpg,4,train
garbage-classification/garbage_classification/battery/battery473.jpg,6,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01251.jpg,3,train
garbage-classification/garbage_classification/clothes/clothes3217.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02282.jpg,4,train
garbage-classification/garbage_classification/battery/battery93.jpg,6,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02358.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01696.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02614.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes1222.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02170.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes4719.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02022.jpg,2,train
garbage-classification/garbage_classification/cardboard/cardboard463.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes4922.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02085.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_00660.jpg,2,train
garbage-classification/garbage_classification/cardboard/cardboard750.jpg,2,train
garbage-classification/garbage_classification/battery/battery185.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes2505.jpg,8,train
garbage-classification/garbage_classification/biological/biological362.jpg,7,train
garbage-classification/garbage_classification/clothes/clothes5040.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes3816.jpg,8,train
garbage-classification/garbage_classification/shoes/shoes691.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes1541.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes2322.jpg,8,train
garbage-classification/garbage_classification/plastic/plastic74.jpg,3,train
garbage-classification/garbage_classification/clothes/clothes3237.jpg,8,train
garbage-classification/garbage_classification/paper/paper376.jpg,1,train
garbage-classification/garbage_classification/shoes/shoes1142.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_03282.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00199.jpg,4,train
garbage-classification/garbage_classification/paper/paper564.jpg,1,train
garbage-classification/garbage_classification/cardboard/cardboard508.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01755.jpg,3,train
garbage-classification/garbage_classification/brown-glass/brown-glass341.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01421.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03488.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_02431.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02105.jpg,2,train
garbage-classification/garbage_classification/green-glass/green-glass606.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_03111.jpg,2,train
garbage-classification/garbage_classification/cardboard/cardboard506.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02123.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02372.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes662.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03409.jpg,0,train
garbage-classification/garbage_classification/brown-glass/brown-glass358.jpg,0,train
garbage-classification/garbage_classification/cardboard/cardboard253.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02795.jpg,2,train
garbage-classification/garbage_classification/white-glass/white-glass578.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_01418.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes3371.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03707.jpg,0,train
garbage-classification/garbage_classification/battery/battery20.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes429.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02724.jpg,3,train
garbage-classification/garbage_classification/clothes/clothes3009.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_00354.jpg,1,train
garbage-classification/garbage_classification/white-glass/white-glass271.jpg,0,train
garbage-classification/garbage_classification/brown-glass/brown-glass232.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_00890.jpg,3,train
garbage-classification/garbage_classification/plastic/plastic565.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00836.jpg,4,train
garbage-classification/garbage_classification/shoes/shoes1273.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes5279.jpg,8,train
garbage-classification/garbage_classification/battery/battery793.jpg,6,train
garbage-classification/garbage_classification/battery/battery14.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes682.jpg,8,train
garbage-classification/garbage_classification/metal/metal688.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes3749.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes1005.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes1997.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01364.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes3149.jpg,8,train
garbage-classification/garbage_classification/white-glass/white-glass28.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_00960.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02812.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes969.jpg,8,train
garbage-classification/garbage_classification/shoes/shoes1859.jpg,8,train
garbage-classification/garbage_classification/metal/metal687.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_02868.jpg,0,train
garbage-classification/garbage_classification/paper/paper352.jpg,1,train
garbage-classification/garbage_classification/paper/paper787.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02356.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01981.jpg,4,train
garbage-classification/garbage_classification/shoes/shoes1210.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02362.jpg,3,train
garbage-classification/garbage_classification/cardboard/cardboard125.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes5061.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02755.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes2951.jpg,8,train
garbage-classification/garbage_classification/cardboard/cardboard805.jpg,2,train
garbage-classification/garbage_classification/shoes/shoes499.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_01906.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_03269.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01624.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes4111.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_01869.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02996.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00577.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03355.jpg,0,train
garbage-classification/garbage_classification/paper/paper637.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes1397.jpg,8,train
garbage-classification/garbage_classification/paper/paper1026.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes4191.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03069.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02204.jpg,1,train
garbage-classification/garbage_classification/shoes/shoes660.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_00820.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02071.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes4009.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02255.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02240.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02323.jpg,1,train
garbage-classification/garbage_classification/shoes/shoes1597.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_01374.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_00488.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_01668.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_03148.jpg,1,train
garbage-classification/garbage_classification/cardboard/cardboard374.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02604.jpg,3,train
garbage-classification/garbage_classification/cardboard/cardboard882.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes3805.jpg,8,train
garbage-classification/garbage_classification/biological/biological305.jpg,7,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01666.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00168.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02029.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02058.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00753.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02174.jpg,3,train
garbage-classification/garbage_classification/paper/paper372.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02856.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00536.jpg,4,train
garbage-classification/garbage_classification/battery/battery761.jpg,6,train
garbage-classification/garbage_classification/metal/metal230.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_00569.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00469.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01530.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes1247.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes1563.jpg,8,train
garbage-classification/garbage_classification/paper/paper525.jpg,1,train
garbage-classification/garbage_classification/shoes/shoes1435.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03889.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01806.jpg,4,train
garbage-classification/garbage_classification/metal/metal763.jpg,4,train
garbage-classification/garbage_classification/white-glass/white-glass165.jpg,0,train
garbage-classification/garbage_classification/shoes/shoes1455.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes4546.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02036.jpg,3,train
garbage-classification/garbage_classification/green-glass/green-glass210.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01571.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_00368.jpg,3,train
garbage-classification/garbage_classification/battery/battery619.jpg,6,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_00805.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02284.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_00452.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes2499.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02684.jpg,3,train
garbage-classification/garbage_classification/biological/biological84.jpg,7,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_00919.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes5067.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes2965.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03943.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02597.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02676.jpg,4,train
garbage-classification/garbage_classification/plastic/plastic652.jpg,3,train
garbage-classification/garbage_classification/shoes/shoes1756.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02365.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01738.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00721.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_04991.jpg,0,train
garbage-classification/garbage_classification/shoes/shoes917.jpg,8,train
garbage-classification/garbage_classification/shoes/shoes1890.jpg,8,train
garbage-classification/garbage_classification/battery/battery528.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes4223.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02875.jpg,1,train
garbage-classification/garbage_classification/shoes/shoes1063.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02069.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes3641.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_00942.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01936.jpg,3,train
garbage-classification/garbage_classification/biological/biological393.jpg,7,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01504.jpg,3,train
garbage-classification/garbage_classification/clothes/clothes244.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_00723.jpg,0,train
garbage-classification/garbage_classification/shoes/shoes629.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes4309.jpg,8,train
garbage-classification/garbage_classification/white-glass/white-glass510.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_01466.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes2705.jpg,8,train
garbage-classification/garbage_classification/white-glass/white-glass584.jpg,0,train
garbage-classification/garbage_classification/metal/metal135.jpg,4,train
garbage-classification/garbage_classification/shoes/shoes1628.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02767.jpg,2,train
garbage-classification/garbage_classification/battery/battery256.jpg,6,train
garbage-classification/garbage_classification/shoes/shoes304.jpg,8,train
garbage-classification/garbage_classification/plastic/plastic765.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_00580.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02073.jpg,2,train
garbage-classification/garbage_classification/shoes/shoes1130.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01850.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_01067.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01078.jpg,2,train
garbage-classification/garbage_classification/biological/biological916.jpg,7,train
garbage-classification/garbage_classification/shoes/shoes1856.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes1993.jpg,8,train
garbage-classification/garbage_classification/biological/biological801.jpg,7,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02481.jpg,2,train
garbage-classification/garbage_classification/shoes/shoes1479.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes4139.jpg,8,train
garbage-classification/garbage_classification/plastic/plastic401.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01533.jpg,3,train
garbage-classification/garbage_classification/clothes/clothes4370.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03365.jpg,0,train
garbage-classification/garbage_classification/shoes/shoes315.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00608.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes1160.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes3041.jpg,8,train
garbage-classification/garbage_classification/plastic/plastic264.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01388.jpg,2,train
garbage-classification/garbage_classification/white-glass/white-glass95.jpg,0,train
garbage-classification/garbage_classification/cardboard/cardboard148.jpg,2,train
garbage-classification/garbage_classification/metal/metal690.jpg,4,train
garbage-classification/garbage_classification/shoes/shoes1764.jpg,8,train
garbage-classification/garbage_classification/battery/battery137.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes928.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_00045.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_03002.jpg,2,train
garbage-classification/garbage_classification/paper/paper3.jpg,1,train
garbage-classification/garbage_classification/battery/battery568.jpg,6,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02850.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02661.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes4022.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02754.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02294.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_03078.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02872.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_02553.jpg,0,train
garbage-classification/garbage_classification/shoes/shoes451.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes646.jpg,8,train
garbage-classification/garbage_classification/shoes/shoes1438.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes4761.jpg,8,train
garbage-classification/garbage_classification/cardboard/cardboard64.jpg,2,train
garbage-classification/garbage_classification/cardboard/cardboard225.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes1152.jpg,8,train
garbage-classification/garbage_classification/green-glass/green-glass17.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01520.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_04706.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02045.jpg,3,train
garbage-classification/garbage_classification/cardboard/cardboard352.jpg,2,train
garbage-classification/garbage_classification/paper/paper1010.jpg,1,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02683.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02243.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes3459.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_01102.jpg,4,train
garbage-classification/garbage_classification/brown-glass/brown-glass315.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes538.jpg,8,train
garbage-classification/garbage_classification/biological/biological918.jpg,7,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02380.jpg,3,train
garbage-classification/garbage_classification/battery/battery68.jpg,6,train
garbage-classification/garbage_classification/clothes/clothes4414.jpg,8,train
garbage-classification/garbage_classification/biological/biological708.jpg,7,train
garbage-classification/garbage_classification/clothes/clothes4031.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes1743.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01920.jpg,2,train
garbage-classification/garbage_classification/shoes/shoes1330.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes2872.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_00254.jpg,1,train
garbage-classification/garbage_classification/metal/metal95.jpg,4,train
garbage-classification/garbage_classification/metal/metal68.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00473.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_04275.jpg,0,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_02526.jpg,1,train
garbage-classification/garbage_classification/brown-glass/brown-glass416.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes4157.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02486.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01226.jpg,3,train
garbage-classification/garbage_classification/clothes/clothes3187.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes3854.jpg,8,train
garbage-classification/garbage_classification/shoes/shoes1966.jpg,8,train
garbage-classification/garbage_classification/shoes/shoes1815.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01376.jpg,3,train
garbage-classification/garbage_classification/cardboard/cardboard616.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_01186.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01685.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_00581.jpg,4,train
garbage-classification/garbage_classification/clothes/clothes2631.jpg,8,train
garbage-classification/garbage_classification/brown-glass/brown-glass36.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes4795.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02256.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02823.jpg,2,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02366.jpg,3,train
garbage-classification/garbage_classification/white-glass/white-glass209.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes850.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02555.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02471.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02771.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes4967.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_02289.jpg,2,train
garbage-classification/garbage_classification/clothes/clothes4187.jpg,8,train
garbage-classification/garbage_classification/paper/paper554.jpg,1,train
garbage-classification/garbage_classification/clothes/clothes453.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/metal/metal_02538.jpg,4,train
garbage-classification/garbage_classification/shoes/shoes1969.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02008.jpg,3,train
garbage-classification/garbage_classification/shoes/shoes1192.jpg,8,train
garbage-classification/garbage_classification/clothes/clothes1333.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_03381.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes2536.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/cardboard/cardboard_01696.jpg,2,train
garbage-classification/garbage_classification/battery/battery938.jpg,6,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/paper/paper_01476.jpg,1,train
garbage-classification/garbage_classification/brown-glass/brown-glass98.jpg,0,train
garbage-classification/garbage_classification/metal/metal764.jpg,4,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_02610.jpg,0,train
garbage-classification/garbage_classification/clothes/clothes3239.jpg,8,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/plastic/plastic_02849.jpg,3,train
garbage-dataset-classification/Garbage_Dataset_Classification/images/glass/glass_02219.jpg,0,train
